deal_id,acquirer_name,acquirer_ticker,role,entity_ticker
709,Lumen Technologies Inc,LUMN US,customer,728 HK Equity
709,Lumen Technologies Inc,LUMN US,customer,CDW US Equity
709,Lumen Technologies Inc,LUMN US,customer,SCSC US Equity
709,Lumen Technologies Inc,LUMN US,customer,DGX US Equity
709,Lumen Technologies Inc,LUMN US,customer,ZS US Equity
711,Horizon Therapeutics Plc,HZNP US,supplier,0217032D US Equity
711,Horizon Therapeutics Plc,HZNP US,supplier,0360489Z US Equity
711,Horizon Therapeutics Plc,HZNP US,supplier,0414456D US Equity
711,Horizon Therapeutics Plc,HZNP US,supplier,0611670D US Equity
711,Horizon Therapeutics Plc,HZNP US,supplier,0737120D US Equity
711,Horizon Therapeutics Plc,HZNP US,customer,1789 TT Equity
711,Horizon Therapeutics Plc,HZNP US,customer,2254943D SS Equity
711,Horizon Therapeutics Plc,HZNP US,customer,3692 HK Equity
711,Horizon Therapeutics Plc,HZNP US,customer,97612Z IM Equity
711,Horizon Therapeutics Plc,HZNP US,customer,ACWHXZ CH Equity
713,Icahn Enterprises LP,IEP US,supplier,SMP US Equity
713,Icahn Enterprises LP,IEP US,supplier,5110 JP Equity
713,Icahn Enterprises LP,IEP US,supplier,ML FP Equity
713,Icahn Enterprises LP,IEP US,supplier,PIRC IM Equity
713,Icahn Enterprises LP,IEP US,supplier,CON GR Equity
713,Icahn Enterprises LP,IEP US,customer,FMGI IN Equity
713,Icahn Enterprises LP,IEP US,customer,1789 TT Equity
714,Oshkosh Corp,OSK US,supplier,SANM US Equity
714,Oshkosh Corp,OSK US,supplier,ALSN US Equity
714,Oshkosh Corp,OSK US,supplier,DAN US Equity
714,Oshkosh Corp,OSK US,supplier,MEC US Equity
714,Oshkosh Corp,OSK US,supplier,CMI US Equity
714,Oshkosh Corp,OSK US,customer,3352Z US Equity
714,Oshkosh Corp,OSK US,customer,URI US Equity
714,Oshkosh Corp,OSK US,customer,RUSHA US Equity
714,Oshkosh Corp,OSK US,customer,SIME MK Equity
714,Oshkosh Corp,OSK US,customer,TIH CN Equity
715,Allergan Inc/United States,1284849D US,supplier,AEE US Equity
715,Allergan Inc/United States,1284849D US,supplier,AEP US Equity
715,Allergan Inc/United States,1284849D US,supplier,AES US Equity
715,Allergan Inc/United States,1284849D US,supplier,BRK/A US Equity
715,Allergan Inc/United States,1284849D US,supplier,DUK US Equity
715,Allergan Inc/United States,1284849D US,customer,4569 JP Equity
717,Abbott Laboratories,ABT US,supplier,MSFT US Equity
717,Abbott Laboratories,ABT US,supplier,BABA US Equity
717,Abbott Laboratories,ABT US,supplier,AMCR US Equity
717,Abbott Laboratories,ABT US,supplier,DSFIR NA Equity
717,Abbott Laboratories,ABT US,supplier,ZTS US Equity
717,Abbott Laboratories,ABT US,customer,SNX US Equity
717,Abbott Laboratories,ABT US,customer,BOOT IN Equity
717,Abbott Laboratories,ABT US,customer,4175 TT Equity
717,Abbott Laboratories,ABT US,customer,096760 KS Equity
717,Abbott Laboratories,ABT US,customer,001060 KS Equity
720,Kite Realty Group Trust,KRG US,customer,TJX US Equity
720,Kite Realty Group Trust,KRG US,customer,BBY US Equity
720,Kite Realty Group Trust,KRG US,customer,ROST US Equity
720,Kite Realty Group Trust,KRG US,customer,PETM US Equity
720,Kite Realty Group Trust,KRG US,customer,APO US Equity
721,Conagra Brands Inc,CAG US,supplier,AMCR US Equity
721,Conagra Brands Inc,CAG US,supplier,KDP US Equity
721,Conagra Brands Inc,CAG US,supplier,SLGN US Equity
721,Conagra Brands Inc,CAG US,supplier,GPK US Equity
721,Conagra Brands Inc,CAG US,supplier,INFO IN Equity
721,Conagra Brands Inc,CAG US,customer,WMT US Equity
721,Conagra Brands Inc,CAG US,customer,KR US Equity
721,Conagra Brands Inc,CAG US,customer,2455892D US Equity
721,Conagra Brands Inc,CAG US,customer,ACI US Equity
721,Conagra Brands Inc,CAG US,customer,COST US Equity
724,Cadence Bank,CADE US,supplier,15647Z US Equity
724,Cadence Bank,CADE US,supplier,NEWT US Equity
724,Cadence Bank,CADE US,supplier,VYX US Equity
725,Precision Castparts Corp,PCP US,supplier,FE US Equity
726,General Electric Co,GE US,supplier,SAF FP Equity
726,General Electric Co,GE US,supplier,MTX GR Equity
726,General Electric Co,GE US,supplier,HWM US Equity
726,General Electric Co,GE US,supplier,SARO US Equity
726,General Electric Co,GE US,supplier,ATI US Equity
726,General Electric Co,GE US,customer,3352Z US Equity
726,General Electric Co,GE US,customer,BA US Equity
726,General Electric Co,GE US,customer,AIR FP Equity
726,General Electric Co,GE US,customer,UAL US Equity
726,General Electric Co,GE US,customer,AAL US Equity
727,Sunrun Inc,RUN US,supplier,002459 CH Equity
727,Sunrun Inc,RUN US,supplier,0059242D US Equity
727,Sunrun Inc,RUN US,supplier,1859739D US Equity
727,Sunrun Inc,RUN US,supplier,F US Equity
727,Sunrun Inc,RUN US,supplier,INFA US Equity
727,Sunrun Inc,RUN US,customer,1469434D US Equity
727,Sunrun Inc,RUN US,customer,2255294D SS Equity
727,Sunrun Inc,RUN US,customer,24195Z US Equity
727,Sunrun Inc,RUN US,customer,ED US Equity
727,Sunrun Inc,RUN US,customer,EXC US Equity
728,Bristol-Myers Squibb Co,BMY US,supplier,PFE US Equity
728,Bristol-Myers Squibb Co,BMY US,supplier,4528 JP Equity
728,Bristol-Myers Squibb Co,BMY US,supplier,688506 CH Equity
728,Bristol-Myers Squibb Co,BMY US,supplier,MRK US Equity
728,Bristol-Myers Squibb Co,BMY US,supplier,JNJ US Equity
728,Bristol-Myers Squibb Co,BMY US,customer,MCK US Equity
728,Bristol-Myers Squibb Co,BMY US,customer,COR US Equity
728,Bristol-Myers Squibb Co,BMY US,customer,CAH US Equity
728,Bristol-Myers Squibb Co,BMY US,customer,CI US Equity
728,Bristol-Myers Squibb Co,BMY US,customer,UNH US Equity
729,Wendy's Co/The,WEN US,supplier,KO US Equity
729,Wendy's Co/The,WEN US,supplier,GPK US Equity
729,Wendy's Co/The,WEN US,supplier,GTLS US Equity
729,Wendy's Co/The,WEN US,supplier,BIMBOA MM Equity
729,Wendy's Co/The,WEN US,supplier,ECL US Equity
729,Wendy's Co/The,WEN US,customer,MKS LN Equity
729,Wendy's Co/The,WEN US,customer,1002447D US Equity
729,Wendy's Co/The,WEN US,customer,9338 JP Equity
729,Wendy's Co/The,WEN US,customer,CAG US Equity
729,Wendy's Co/The,WEN US,customer,MZTI US Equity
730,Williams Cos Inc/The,WMB US,supplier,PWR US Equity
730,Williams Cos Inc/The,WMB US,supplier,AROC US Equity
730,Williams Cos Inc/The,WMB US,supplier,PRIM US Equity
730,Williams Cos Inc/The,WMB US,supplier,WLCO IN Equity
730,Williams Cos Inc/The,WMB US,supplier,GTLS US Equity
730,Williams Cos Inc/The,WMB US,customer,3352Z US Equity
730,Williams Cos Inc/The,WMB US,customer,4131721Z US Equity
730,Williams Cos Inc/The,WMB US,customer,ATO US Equity
730,Williams Cos Inc/The,WMB US,customer,CHKR US Equity
730,Williams Cos Inc/The,WMB US,customer,CPK US Equity
731,Valaris plc,VALPQ US,supplier,042660 KS Equity
732,Apollo Asset Management Inc,9990822D US,supplier,AMZN US Equity
732,Apollo Asset Management Inc,9990822D US,customer,0759608D US Equity
732,Apollo Asset Management Inc,9990822D US,customer,GOOGL US Equity
732,Apollo Asset Management Inc,9990822D US,customer,USB US Equity
733,Medtronic PLC,MDT US,supplier,FLEX US Equity
733,Medtronic PLC,MDT US,supplier,CLS CN Equity
733,Medtronic PLC,MDT US,supplier,JBL US Equity
733,Medtronic PLC,MDT US,supplier,TTMI US Equity
733,Medtronic PLC,MDT US,supplier,FII FP Equity
733,Medtronic PLC,MDT US,customer,4104 TT Equity
733,Medtronic PLC,MDT US,customer,300246 CH Equity
733,Medtronic PLC,MDT US,customer,CNMD US Equity
733,Medtronic PLC,MDT US,customer,VIVO US Equity
733,Medtronic PLC,MDT US,customer,3079 JP Equity
734,CVS Health Corp,CVS US,supplier,MCK US Equity
734,CVS Health Corp,CVS US,supplier,CAH US Equity
734,CVS Health Corp,CVS US,supplier,PG US Equity
734,CVS Health Corp,CVS US,supplier,JNJ US Equity
734,CVS Health Corp,CVS US,supplier,OR FP Equity
734,CVS Health Corp,CVS US,customer,3352Z US Equity
734,CVS Health Corp,CVS US,customer,002506 CH Equity
734,CVS Health Corp,CVS US,customer,0476739D CH Equity
734,CVS Health Corp,CVS US,customer,1053543D US Equity
734,CVS Health Corp,CVS US,customer,9877893Z US Equity
735,Lam Research Corp,LRCX US,supplier,UCTT US Equity
735,Lam Research Corp,LRCX US,supplier,ICHR US Equity
735,Lam Research Corp,LRCX US,supplier,MKSI US Equity
735,Lam Research Corp,LRCX US,supplier,CLS CN Equity
735,Lam Research Corp,LRCX US,supplier,VACN SW Equity
735,Lam Research Corp,LRCX US,customer,2330 TT Equity
735,Lam Research Corp,LRCX US,customer,005930 KS Equity
735,Lam Research Corp,LRCX US,customer,MU US Equity
735,Lam Research Corp,LRCX US,customer,000660 KS Equity
735,Lam Research Corp,LRCX US,customer,INTC US Equity
737,Celgene Corp,CELG US,supplier,FE US Equity
738,PVH Corp,PVH US,supplier,BABA US Equity
738,PVH Corp,PVH US,supplier,IFF US Equity
738,PVH Corp,PVH US,supplier,LNZ AV Equity
738,PVH Corp,PVH US,supplier,ESRT US Equity
738,PVH Corp,PVH US,supplier,SKT US Equity
738,PVH Corp,PVH US,customer,M US Equity
738,PVH Corp,PVH US,customer,JWN US Equity
738,PVH Corp,PVH US,customer,KSS US Equity
738,PVH Corp,PVH US,customer,ZAL GR Equity
738,PVH Corp,PVH US,customer,AMZN US Equity
739,Ashland Inc,ASH US,supplier,HUN US Equity
739,Ashland Inc,ASH US,supplier,034730 KS Equity
739,Ashland Inc,ASH US,supplier,600276 CH Equity
739,Ashland Inc,ASH US,supplier,ACNT US Equity
739,Ashland Inc,ASH US,supplier,AEE US Equity
739,Ashland Inc,ASH US,customer,BNR GR Equity
739,Ashland Inc,ASH US,customer,005290 KS Equity
739,Ashland Inc,ASH US,customer,4722 TT Equity
739,Ashland Inc,ASH US,customer,APO US Equity
739,Ashland Inc,ASH US,customer,603605 CH Equity
740,AT&T Inc,T US,supplier,AAPL US Equity
740,AT&T Inc,T US,supplier,005930 KS Equity
740,AT&T Inc,T US,supplier,ERICB SS Equity
740,AT&T Inc,T US,supplier,AMT US Equity
740,AT&T Inc,T US,supplier,DY US Equity
740,AT&T Inc,T US,customer,IBM US Equity
740,AT&T Inc,T US,customer,SNX US Equity
740,AT&T Inc,T US,customer,SCSC US Equity
740,AT&T Inc,T US,customer,AVT US Equity
740,AT&T Inc,T US,customer,8 HK Equity
741,Berkshire Hathaway Inc,BRK/A US,supplier,HSY US Equity
741,Berkshire Hathaway Inc,BRK/A US,supplier,TXT US Equity
741,Berkshire Hathaway Inc,BRK/A US,supplier,LCII US Equity
741,Berkshire Hathaway Inc,BRK/A US,supplier,WAB US Equity
741,Berkshire Hathaway Inc,BRK/A US,supplier,ERICB SS Equity
741,Berkshire Hathaway Inc,BRK/A US,customer,WMT US Equity
741,Berkshire Hathaway Inc,BRK/A US,customer,3382 JP Equity
741,Berkshire Hathaway Inc,BRK/A US,customer,YUM US Equity
741,Berkshire Hathaway Inc,BRK/A US,customer,BA US Equity
741,Berkshire Hathaway Inc,BRK/A US,customer,RTX US Equity
742,Danaher Corp,DHR US,supplier,FLEX US Equity
742,Danaher Corp,DHR US,supplier,JBL US Equity
742,Danaher Corp,DHR US,supplier,ADI US Equity
742,Danaher Corp,DHR US,supplier,OSIS US Equity
742,Danaher Corp,DHR US,supplier,ADBE US Equity
742,Danaher Corp,DHR US,customer,CDW US Equity
742,Danaher Corp,DHR US,customer,SNX US Equity
742,Danaher Corp,DHR US,customer,KGF LN Equity
742,Danaher Corp,DHR US,customer,4726 TT Equity
742,Danaher Corp,DHR US,customer,6589 TT Equity
743,Realty Income Corp,O US,customer,3382 JP Equity
743,Realty Income Corp,O US,customer,WBA US Equity
743,Realty Income Corp,O US,customer,DG US Equity
743,Realty Income Corp,O US,customer,DLTR US Equity
743,Realty Income Corp,O US,customer,1570925D LN Equity
744,Devon Energy Corp,DVN US,supplier,AROC US Equity
744,Devon Energy Corp,DVN US,supplier,VK FP Equity
744,Devon Energy Corp,DVN US,supplier,DNOW US Equity
744,Devon Energy Corp,DVN US,supplier,NINEQ US Equity
744,Devon Energy Corp,DVN US,supplier,ITT US Equity
744,Devon Energy Corp,DVN US,customer,CNA LN Equity
745,First Horizon Corp,FHN US,supplier,GBG LN Equity
745,First Horizon Corp,FHN US,supplier,GNL US Equity
745,First Horizon Corp,FHN US,supplier,NCNO US Equity
746,Antero Midstream Corp,AM US,supplier,AR US Equity
746,Antero Midstream Corp,AM US,customer,AR US Equity
747,TEGNA Inc,TGNA US,supplier,0159586D US Equity
747,TEGNA Inc,TGNA US,supplier,1035176Z US Equity
747,TEGNA Inc,TGNA US,supplier,1121455D US Equity
747,TEGNA Inc,TGNA US,supplier,18301Z US Equity
747,TEGNA Inc,TGNA US,supplier,2557098D US Equity
747,TEGNA Inc,TGNA US,customer,210062Z SJ Equity
747,TEGNA Inc,TGNA US,customer,3276470Z US Equity
747,TEGNA Inc,TGNA US,customer,5169Z US Equity
747,TEGNA Inc,TGNA US,customer,AVOL SW Equity
747,TEGNA Inc,TGNA US,customer,CMCSA US Equity
748,Wells Fargo & Co,WFC US,supplier,ADBE US Equity
748,Wells Fargo & Co,WFC US,supplier,BBOX IN Equity
748,Wells Fargo & Co,WFC US,supplier,REG US Equity
748,Wells Fargo & Co,WFC US,supplier,CUZ US Equity
748,Wells Fargo & Co,WFC US,supplier,CDP US Equity
748,Wells Fargo & Co,WFC US,customer,CDW US Equity
748,Wells Fargo & Co,WFC US,customer,002626 CH Equity
748,Wells Fargo & Co,WFC US,customer,CNXN US Equity
748,Wells Fargo & Co,WFC US,customer,EVRI US Equity
748,Wells Fargo & Co,WFC US,customer,FMCC US Equity
749,Salesforce Inc,CRM US,supplier,BXP US Equity
749,Salesforce Inc,CRM US,supplier,NVDA US Equity
749,Salesforce Inc,CRM US,supplier,IBM US Equity
749,Salesforce Inc,CRM US,supplier,TCS IN Equity
749,Salesforce Inc,CRM US,supplier,INFO IN Equity
749,Salesforce Inc,CRM US,customer,SNX US Equity
749,Salesforce Inc,CRM US,customer,IBM US Equity
749,Salesforce Inc,CRM US,customer,BABA US Equity
749,Salesforce Inc,CRM US,customer,CDW US Equity
749,Salesforce Inc,CRM US,customer,NSIT US Equity
750,Chevron Corp,CVX US,supplier,RIG US Equity
750,Chevron Corp,CVX US,supplier,TEN IM Equity
750,Chevron Corp,CVX US,supplier,MUR US Equity
750,Chevron Corp,CVX US,supplier,SLB US Equity
750,Chevron Corp,CVX US,supplier,BRY US Equity
750,Chevron Corp,CVX US,customer,UGPA3 BZ Equity
750,Chevron Corp,CVX US,customer,293 HK Equity
750,Chevron Corp,CVX US,customer,LLUB SL Equity
750,Chevron Corp,CVX US,customer,CMPP IJ Equity
750,Chevron Corp,CVX US,customer,005950 KS Equity
752,Delta Air Lines Inc,DAL US,supplier,AIR FP Equity
752,Delta Air Lines Inc,DAL US,supplier,GE US Equity
752,Delta Air Lines Inc,DAL US,supplier,RTX US Equity
752,Delta Air Lines Inc,DAL US,supplier,RR/ LN Equity
752,Delta Air Lines Inc,DAL US,supplier,TDG US Equity
752,Delta Air Lines Inc,DAL US,customer,LTM CI Equity
752,Delta Air Lines Inc,DAL US,customer,033230 KS Equity
752,Delta Air Lines Inc,DAL US,customer,2745 TT Equity
752,Delta Air Lines Inc,DAL US,customer,4749081Z FP Equity
752,Delta Air Lines Inc,DAL US,customer,AEROMEX* MM Equity
753,Proxim Corp,PROXQ US,customer,CNXN US Equity
754,Eastman Chemical Co,EMN US,supplier,AI FP Equity
754,Eastman Chemical Co,EMN US,supplier,APD US Equity
754,Eastman Chemical Co,EMN US,supplier,001369 CH Equity
754,Eastman Chemical Co,EMN US,supplier,BCPC US Equity
754,Eastman Chemical Co,EMN US,supplier,CSX US Equity
754,Eastman Chemical Co,EMN US,customer,JNJ US Equity
754,Eastman Chemical Co,EMN US,customer,NESN SW Equity
754,Eastman Chemical Co,EMN US,customer,AIR FP Equity
754,Eastman Chemical Co,EMN US,customer,PG US Equity
754,Eastman Chemical Co,EMN US,customer,HPQ US Equity
755,Alcoa Corp,AA US,supplier,MAADEN AB Equity
755,Alcoa Corp,AA US,supplier,GSM US Equity
755,Alcoa Corp,AA US,supplier,AMG NA Equity
755,Alcoa Corp,AA US,supplier,ECL US Equity
755,Alcoa Corp,AA US,supplier,CNR CN Equity
755,Alcoa Corp,AA US,customer,MAADEN AB Equity
755,Alcoa Corp,AA US,customer,0599984D GR Equity
755,Alcoa Corp,AA US,customer,0817498D UH Equity
755,Alcoa Corp,AA US,customer,178320 KS Equity
755,Alcoa Corp,AA US,customer,4523 TT Equity
756,Celgene Corp,CELG US,supplier,FE US Equity
757,Performance Food Group Co,PFGC US,supplier,TSN US Equity
757,Performance Food Group Co,PFGC US,supplier,KHC US Equity
757,Performance Food Group Co,PFGC US,supplier,HRL US Equity
757,Performance Food Group Co,PFGC US,supplier,HSY US Equity
757,Performance Food Group Co,PFGC US,supplier,SFD US Equity
757,Performance Food Group Co,PFGC US,customer,ARMK US Equity
757,Performance Food Group Co,PFGC US,customer,AMZN US Equity
757,Performance Food Group Co,PFGC US,customer,QSR CN Equity
757,Performance Food Group Co,PFGC US,customer,ARKO US Equity
757,Performance Food Group Co,PFGC US,customer,DRI US Equity
758,Oracle Corp,ORCL US,supplier,NVDA US Equity
758,Oracle Corp,ORCL US,supplier,AMD US Equity
758,Oracle Corp,ORCL US,supplier,AVGO US Equity
758,Oracle Corp,ORCL US,supplier,ANET US Equity
758,Oracle Corp,ORCL US,supplier,WDC US Equity
758,Oracle Corp,ORCL US,customer,ACN US Equity
758,Oracle Corp,ORCL US,customer,AMZN US Equity
758,Oracle Corp,ORCL US,customer,SNX US Equity
758,Oracle Corp,ORCL US,customer,CVS US Equity
758,Oracle Corp,ORCL US,customer,UNH US Equity
759,Cencora Inc,COR US,supplier,LLY US Equity
759,Cencora Inc,COR US,supplier,JNJ US Equity
759,Cencora Inc,COR US,supplier,ABBV US Equity
759,Cencora Inc,COR US,supplier,BMY US Equity
759,Cencora Inc,COR US,supplier,NOVOB DC Equity
759,Cencora Inc,COR US,customer,WBA US Equity
759,Cencora Inc,COR US,customer,CI US Equity
759,Cencora Inc,COR US,customer,1055831D US Equity
759,Cencora Inc,COR US,customer,0219682Z US Equity
759,Cencora Inc,COR US,customer,9987 JP Equity
760,Builders FirstSource Inc,BLDR US,supplier,LPX US Equity
760,Builders FirstSource Inc,BLDR US,supplier,JELD US Equity
760,Builders FirstSource Inc,BLDR US,supplier,ADEN CN Equity
760,Builders FirstSource Inc,BLDR US,supplier,AEE US Equity
760,Builders FirstSource Inc,BLDR US,supplier,AEP US Equity
760,Builders FirstSource Inc,BLDR US,customer,616150Z US Equity
760,Builders FirstSource Inc,BLDR US,customer,DFH US Equity
760,Builders FirstSource Inc,BLDR US,customer,DHI US Equity
760,Builders FirstSource Inc,BLDR US,customer,KBH US Equity
760,Builders FirstSource Inc,BLDR US,customer,LEN US Equity
761,Synovus Financial Corp,SNV US,supplier,VYX US Equity
763,HP Inc,HPQ US,supplier,2356 TT Equity
763,HP Inc,HPQ US,supplier,INTC US Equity
763,HP Inc,HPQ US,supplier,2382 TT Equity
763,HP Inc,HPQ US,supplier,3231 TT Equity
763,HP Inc,HPQ US,supplier,7751 JP Equity
763,HP Inc,HPQ US,customer,SNX US Equity
763,HP Inc,HPQ US,customer,BBY US Equity
763,HP Inc,HPQ US,customer,941 HK Equity
763,HP Inc,HPQ US,customer,CDW US Equity
763,HP Inc,HPQ US,customer,CCC LN Equity
764,Endo International PLC,ENDPQ US,supplier,0177858D US Equity
764,Endo International PLC,ENDPQ US,supplier,034730 KS Equity
764,Endo International PLC,ENDPQ US,supplier,0670269D US Equity
764,Endo International PLC,ENDPQ US,supplier,1680662D US Equity
764,Endo International PLC,ENDPQ US,supplier,1777591D US Equity
764,Endo International PLC,ENDPQ US,customer,0219682Z US Equity
764,Endo International PLC,ENDPQ US,customer,0556727D US Equity
764,Endo International PLC,ENDPQ US,customer,3352Z US Equity
764,Endo International PLC,ENDPQ US,customer,4516 JP Equity
764,Endo International PLC,ENDPQ US,customer,CAH US Equity
765,Carlyle Group Inc/The,CG US,supplier,SLG US Equity
765,Carlyle Group Inc/The,CG US,supplier,CDP US Equity
765,Carlyle Group Inc/The,CG US,supplier,SYGIL IN Equity
765,Carlyle Group Inc/The,CG US,supplier,DLN LN Equity
765,Carlyle Group Inc/The,CG US,supplier,2353 TT Equity
765,Carlyle Group Inc/The,CG US,customer,POOL US Equity
765,Carlyle Group Inc/The,CG US,customer,011070 KS Equity
765,Carlyle Group Inc/The,CG US,customer,TSCO LN Equity
765,Carlyle Group Inc/The,CG US,customer,SARO US Equity
